estado,anio,mes_num,surtidas,total
SONORA,2024,6,153104,155130
SONORA,2024,7,166770,169060
SONORA,2024,8,163355,165643
SONORA,2024,9,162767,165253
SONORA,2024,10,181344,184510
SONORA,2024,11,166258,169641
SONORA,2024,12,159624,163110
TABASCO,2018,1,76271,77463
TABASCO,2018,2,69491,71007
TABASCO,2018,3,71152,72465
TABASCO,2018,4,74766,76158
TABASCO,2018,5,79786,81835
TABASCO,2018,6,73482,74937
TABASCO,2018,7,72021,73140
TABASCO,2018,8,77255,78609
TABASCO,2018,9,76341,77769
TABASCO,2018,10,83277,85244
TABASCO,2018,11,75125,77079
TABASCO,2018,12,61881,62854
TABASCO,2019,1,76747,78295
TABASCO,2019,2,69893,71939
TABASCO,2019,3,46050,47178
TABASCO,2019,4,72510,74436
TABASCO,2019,5,79608,81858
TABASCO,2019,6,73772,75812
TABASCO,2019,7,74677,76618
TABASCO,2019,8,49805,50627
TABASCO,2019,9,75370,77160
TABASCO,2019,10,85486,87345
TABASCO,2019,11,76184,77917
TABASCO,2019,12,66347,67347
TABASCO,2020,1,72819,74856
TABASCO,2020,2,70187,71835
TABASCO,2020,3,70056,71769
TABASCO,2020,4,36352,37380
TABASCO,2020,5,33227,33862
TABASCO,2020,6,34604,35372
TABASCO,2020,7,44574,45522
TABASCO,2020,8,45064,45750
TABASCO,2020,9,48678,49228
TABASCO,2020,10,50991,51720
TABASCO,2020,11,32404,33001
TABASCO,2020,12,41164,41946
TABASCO,2021,1,43912,44630
TABASCO,2021,2,42812,43678
TABASCO,2021,3,43469,44208
TABASCO,2021,4,13092,13661
TABASCO,2021,5,49199,50478
TABASCO,2021,6,48002,49481
TABASCO,2021,7,56197,57342
TABASCO,2021,8,55957,57013
TABASCO,2021,9,58871,60105
TABASCO,2021,10,59963,60832
TABASCO,2021,11,34497,34973
TABASCO,2021,12,54945,55853
TABASCO,2022,1,63155,64254
TABASCO,2022,2,61638,62752
TABASCO,2022,3,69362,70804
TABASCO,2022,4,60658,61754
TABASCO,2022,5,69426,70826
TABASCO,2022,6,40802,41594
TABASCO,2022,7,67222,68952
TABASCO,2022,8,71710,73152
TABASCO,2022,9,68808,71077
TABASCO,2022,10,72585,74781
TABASCO,2022,11,74051,75493
TABASCO,2022,12,57190,58109
TABASCO,2023,1,88970,90123
TABASCO,2023,2,76489,77961
TABASCO,2023,3,85554,88138
TABASCO,2023,4,75545,77128
TABASCO,2023,5,89329,91649
TABASCO,2023,6,69181,70603
TABASCO,2023,7,86325,87297
TABASCO,2023,8,94636,95681
TABASCO,2023,9,90797,92027
TABASCO,2023,10,95905,97645
TABASCO,2023,11,89574,91377
TABASCO,2023,12,77997,79522
TABASCO,2024,1,96097,97300
TABASCO,2024,2,90397,92528
TABASCO,2024,3,72404,75195
TABASCO,2024,4,106892,108945
TABASCO,2024,5,103371,105032
TABASCO,2024,6,94796,96131
TABASCO,2024,7,104672,106328
TABASCO,2024,8,103823,105991
TABASCO,2024,9,103284,105366
TABASCO,2024,10,113525,116286
TABASCO,2024,11,105530,107787
TABASCO,2024,12,92839,95599
TAMAULIPAS,2018,1,164815,166452
TAMAULIPAS,2018,2,155069,156858
TAMAULIPAS,2018,3,154578,156313
TAMAULIPAS,2018,4,158126,160263
TAMAULIPAS,2018,5,163194,166210
TAMAULIPAS,2018,6,142556,144825
TAMAULIPAS,2018,7,138767,141164
TAMAULIPAS,2018,8,156675,159208
TAMAULIPAS,2018,9,153806,156087
TAMAULIPAS,2018,10,175706,178246
TAMAULIPAS,2018,11,163232,165824
TAMAULIPAS,2018,12,135673,137341
TAMAULIPAS,2019,1,169558,171829
TAMAULIPAS,2019,2,155986,159026
TAMAULIPAS,2019,3,94859,96347
TAMAULIPAS,2019,4,140042,142233
TAMAULIPAS,2019,5,152308,154654
TAMAULIPAS,2019,6,146772,148757
TAMAULIPAS,2019,7,145321,147240
TAMAULIPAS,2019,8,124152,126312
TAMAULIPAS,2019,9,151384,153239
TAMAULIPAS,2019,10,168139,170611
TAMAULIPAS,2019,11,144508,146843
TAMAULIPAS,2019,12,149014,151002
TAMAULIPAS,2020,1,147472,151583
TAMAULIPAS,2020,2,148036,152342
TAMAULIPAS,2020,3,143689,148034
TAMAULIPAS,2020,4,73830,75947
TAMAULIPAS,2020,5,65720,68207
TAMAULIPAS,2020,6,79772,82228
TAMAULIPAS,2020,7,80018,81868
TAMAULIPAS,2020,8,86480,88024
TAMAULIPAS,2020,9,92896,94907
TAMAULIPAS,2020,10,108040,110141
TAMAULIPAS,2020,11,84679,86096
TAMAULIPAS,2020,12,90732,92024
TAMAULIPAS,2021,1,94128,95307
TAMAULIPAS,2021,2,85457,86581
TAMAULIPAS,2021,3,93018,94356
TAMAULIPAS,2021,4,27115,27756
TAMAULIPAS,2021,5,93640,95461
TAMAULIPAS,2021,6,106573,108187
TAMAULIPAS,2021,7,102310,104032
TAMAULIPAS,2021,8,111248,112602
TAMAULIPAS,2021,9,119902,121472
TAMAULIPAS,2021,10,119584,120811
TAMAULIPAS,2021,11,65599,66673
TAMAULIPAS,2021,12,107308,109091
TAMAULIPAS,2022,1,116094,117714
TAMAULIPAS,2022,2,111592,113232
TAMAULIPAS,2022,3,129259,131493
TAMAULIPAS,2022,4,109712,111977
TAMAULIPAS,2022,5,128393,130930
TAMAULIPAS,2022,6,79593,81500
TAMAULIPAS,2022,7,116029,118710
TAMAULIPAS,2022,8,130560,133305
TAMAULIPAS,2022,9,123712,126411
TAMAULIPAS,2022,10,131890,135168
TAMAULIPAS,2022,11,136447,139414
TAMAULIPAS,2022,12,117262,119592
TAMAULIPAS,2023,1,147260,149554
TAMAULIPAS,2023,2,132897,135162
TAMAULIPAS,2023,3,145029,149650
TAMAULIPAS,2023,4,127035,129970
TAMAULIPAS,2023,5,151467,154084
TAMAULIPAS,2023,6,105923,107836
TAMAULIPAS,2023,7,137604,139253
TAMAULIPAS,2023,8,153716,155518
TAMAULIPAS,2023,9,148830,150988
TAMAULIPAS,2023,10,164250,167372
TAMAULIPAS,2023,11,154209,156715
TAMAULIPAS,2023,12,133371,135260
TAMAULIPAS,2024,1,162068,163404
TAMAULIPAS,2024,2,154256,157668
TAMAULIPAS,2024,3,141971,147715
TAMAULIPAS,2024,4,169590,171406
TAMAULIPAS,2024,5,172863,174999
TAMAULIPAS,2024,6,151661,152963
TAMAULIPAS,2024,7,171148,172442
TAMAULIPAS,2024,8,165940,167088
TAMAULIPAS,2024,9,169609,170590
TAMAULIPAS,2024,10,196383,198379
TAMAULIPAS,2024,11,166836,168942
TAMAULIPAS,2024,12,158803,161761
TLAXCALA,2018,1,61105,61174
TLAXCALA,2018,2,54359,54417
TLAXCALA,2018,3,55025,55106
TLAXCALA,2018,4,59494,59556
TLAXCALA,2018,5,60775,60884
TLAXCALA,2018,6,54799,55163
TLAXCALA,2018,7,53108,53405
TLAXCALA,2018,8,62218,62387
TLAXCALA,2018,9,57426,57570
TLAXCALA,2018,10,65606,65790
TLAXCALA,2018,11,63859,64259
TLAXCALA,2018,12,57206,57330
TLAXCALA,2019,1,66901,67417
TLAXCALA,2019,2,59114,59744
TLAXCALA,2019,3,37433,37797
TLAXCALA,2019,4,60371,60847
TLAXCALA,2019,5,63141,63642
TLAXCALA,2019,6,59634,60172
TLAXCALA,2019,7,62879,63250
TLAXCALA,2019,8,37026,37267
TLAXCALA,2019,9,60138,60548
TLAXCALA,2019,10,66528,66922
TLAXCALA,2019,11,58703,59093
TLAXCALA,2019,12,58150,58486
TLAXCALA,2020,1,62196,62532
TLAXCALA,2020,2,56868,57361
TLAXCALA,2020,3,60567,61025
TLAXCALA,2020,4,42664,42967
TLAXCALA,2020,5,34153,34326
TLAXCALA,2020,6,36723,37071
TLAXCALA,2020,7,41262,41824
TLAXCALA,2020,8,39518,40072
TLAXCALA,2020,9,45144,45636
TLAXCALA,2020,10,50096,50570
TLAXCALA,2020,11,39271,39615
TLAXCALA,2020,12,48358,48800
TLAXCALA,2021,1,42109,42649
TLAXCALA,2021,2,39126,39640
TLAXCALA,2021,3,39532,40100
TLAXCALA,2021,4,12136,12427
TLAXCALA,2021,5,44248,44899
TLAXCALA,2021,6,47673,48358
TLAXCALA,2021,7,52301,52727
TLAXCALA,2021,8,50855,51385
TLAXCALA,2021,9,54138,54495
TLAXCALA,2021,10,53597,54048
TLAXCALA,2021,11,30644,30945
TLAXCALA,2021,12,55200,55550
TLAXCALA,2022,1,61073,61522
TLAXCALA,2022,2,57006,57485
TLAXCALA,2022,3,65369,65831
TLAXCALA,2022,4,59836,60266
TLAXCALA,2022,5,65472,65878
TLAXCALA,2022,6,39766,39996
TLAXCALA,2022,7,65609,66136
TLAXCALA,2022,8,67628,68149
TLAXCALA,2022,9,60458,60994
TLAXCALA,2022,10,67284,67909
TLAXCALA,2022,11,66266,66609
TLAXCALA,2022,12,66940,67137
TLAXCALA,2023,1,72483,72769
TLAXCALA,2023,2,67615,68002
TLAXCALA,2023,3,76172,76814
TLAXCALA,2023,4,65776,66171
TLAXCALA,2023,5,74015,74337
TLAXCALA,2023,6,56289,56472
TLAXCALA,2023,7,71557,72069
TLAXCALA,2023,8,76917,77248
TLAXCALA,2023,9,74400,74779
TLAXCALA,2023,10,79228,79585
TLAXCALA,2023,11,71928,72356
TLAXCALA,2023,12,68603,68866
TLAXCALA,2024,1,77806,78150
TLAXCALA,2024,2,77391,77814
TLAXCALA,2024,3,71142,71764
TLAXCALA,2024,4,80122,80536
TLAXCALA,2024,5,80294,80595
TLAXCALA,2024,6,74431,74774
TLAXCALA,2024,7,78935,79326
TLAXCALA,2024,8,80083,80550
TLAXCALA,2024,9,75547,76016
TLAXCALA,2024,10,83421,84141
TLAXCALA,2024,11,71544,72423
TLAXCALA,2024,12,71974,73127
VERACRUZ,2018,1,222078,222983
VERACRUZ,2018,2,205056,206179
VERACRUZ,2018,3,207266,208544
VERACRUZ,2018,4,207556,208968
VERACRUZ,2018,5,222062,223839
VERACRUZ,2018,6,162352,164395
VERACRUZ,2018,7,233970,237285
VERACRUZ,2018,8,242422,245133
VERACRUZ,2018,9,214273,216639
VERACRUZ,2018,10,233589,236112
VERACRUZ,2018,11,230613,233550
VERACRUZ,2018,12,192002,193510
VERACRUZ,2019,1,238981,241623
VERACRUZ,2019,2,211696,215297
VERACRUZ,2019,3,136199,138977
VERACRUZ,2019,4,207870,212649
VERACRUZ,2019,5,219268,224440
VERACRUZ,2019,6,214366,219011
VERACRUZ,2019,7,222425,227082
VERACRUZ,2019,8,197427,202634
VERACRUZ,2019,9,215113,219419
VERACRUZ,2019,10,240410,244341
VERACRUZ,2019,11,228739,232719
VERACRUZ,2019,12,206869,209993
VERACRUZ,2020,1,213612,219158
VERACRUZ,2020,2,205306,210445
VERACRUZ,2020,3,200716,206581
VERACRUZ,2020,4,108982,111920
VERACRUZ,2020,5,94978,97767
VERACRUZ,2020,6,104751,107797
VERACRUZ,2020,7,123310,126769
VERACRUZ,2020,8,124490,126793
VERACRUZ,2020,9,134428,137130
VERACRUZ,2020,10,152969,156071
VERACRUZ,2020,11,130462,132677
VERACRUZ,2020,12,147399,150316
VERACRUZ,2021,1,152598,155819
VERACRUZ,2021,2,133573,137003
VERACRUZ,2021,3,140697,143492
VERACRUZ,2021,4,45684,47301
VERACRUZ,2021,5,154976,161747
VERACRUZ,2021,6,166049,173385
VERACRUZ,2021,7,181105,188325
VERACRUZ,2021,8,170240,177107
VERACRUZ,2021,9,181470,187757
VERACRUZ,2021,10,182379,188443
VERACRUZ,2021,11,110195,113592
VERACRUZ,2021,12,174344,179963
VERACRUZ,2022,1,192042,198155
VERACRUZ,2022,2,176602,182646
VERACRUZ,2022,3,200205,206142
VERACRUZ,2022,4,176556,182868
VERACRUZ,2022,5,199067,204621
VERACRUZ,2022,6,125568,128855
VERACRUZ,2022,7,195520,201711
VERACRUZ,2022,8,207882,214551
VERACRUZ,2022,9,190100,197623
VERACRUZ,2022,10,211868,219219
VERACRUZ,2022,11,216361,220482
VERACRUZ,2022,12,198320,202289
VERACRUZ,2023,1,237158,241535
VERACRUZ,2023,2,212044,216250
VERACRUZ,2023,3,235083,242084
VERACRUZ,2023,4,204016,207257
VERACRUZ,2023,5,229548,232199
VERACRUZ,2023,6,172383,175122
VERACRUZ,2023,7,225338,229929
VERACRUZ,2023,8,242624,247128
VERACRUZ,2023,9,233119,237860
VERACRUZ,2023,10,250726,253819
VERACRUZ,2023,11,236594,240065
VERACRUZ,2023,12,198851,201267
VERACRUZ,2024,1,261655,265678
VERACRUZ,2024,2,239735,244529
VERACRUZ,2024,3,226675,232170
VERACRUZ,2024,4,266362,270324
VERACRUZ,2024,5,258972,262317
VERACRUZ,2024,6,240327,244608
VERACRUZ,2024,7,270141,273033
VERACRUZ,2024,8,262213,266182
VERACRUZ,2024,9,255112,259689
VERACRUZ,2024,10,283150,288740
VERACRUZ,2024,11,257479,262265
VERACRUZ,2024,12,235240,241146
YUCATÁN,2018,1,137620,138820
YUCATÁN,2018,2,118116,119464
YUCATÁN,2018,3,123952,125285
YUCATÁN,2018,4,127262,128869
YUCATÁN,2018,5,134880,136931
YUCATÁN,2018,6,104684,106282
YUCATÁN,2018,7,136225,138801
YUCATÁN,2018,8,145796,148664
YUCATÁN,2018,9,127034,128725
YUCATÁN,2018,10,139527,142284
YUCATÁN,2018,11,135473,138146
YUCATÁN,2018,12,118398,120347
YUCATÁN,2019,1,139686,142320
YUCATÁN,2019,2,119121,122620
YUCATÁN,2019,3,77973,80031
YUCATÁN,2019,4,118413,124903
YUCATÁN,2019,5,127580,135774
YUCATÁN,2019,6,120284,124569
YUCATÁN,2019,7,136165,139433
YUCATÁN,2019,8,132533,137176
YUCATÁN,2019,9,128815,132482
YUCATÁN,2019,10,141093,145542
YUCATÁN,2019,11,131226,135219
YUCATÁN,2019,12,124476,127325
YUCATÁN,2020,1,130400,136663
YUCATÁN,2020,2,117908,123696
YUCATÁN,2020,3,116656,121937
YUCATÁN,2020,4,71386,74709
YUCATÁN,2020,5,66809,70774
YUCATÁN,2020,6,74700,78970
YUCATÁN,2020,7,82481,86371
YUCATÁN,2020,8,84970,87481
YUCATÁN,2020,9,83087,85914
YUCATÁN,2020,10,92481,95288
YUCATÁN,2020,11,81026,83308
YUCATÁN,2020,12,92887,94778
YUCATÁN,2021,1,98752,101819
YUCATÁN,2021,2,90337,92937
YUCATÁN,2021,3,83539,86151
YUCATÁN,2021,4,21113,22546
YUCATÁN,2021,5,94452,97795
YUCATÁN,2021,6,95624,98798
YUCATÁN,2021,7,102982,105970
YUCATÁN,2021,8,99422,102006
YUCATÁN,2021,9,106774,109429
YUCATÁN,2021,10,104072,106471
YUCATÁN,2021,11,59935,61460
YUCATÁN,2021,12,105533,108286
YUCATÁN,2022,1,108980,110786
YUCATÁN,2022,2,98485,100616
YUCATÁN,2022,3,119271,121279
YUCATÁN,2022,4,102241,104356
YUCATÁN,2022,5,118297,120623
YUCATÁN,2022,6,72378,74102
YUCATÁN,2022,7,113338,115880
YUCATÁN,2022,8,125049,127809
YUCATÁN,2022,9,111709,114358
YUCATÁN,2022,10,120067,123391
YUCATÁN,2022,11,119193,122049
YUCATÁN,2022,12,119339,121585
YUCATÁN,2023,1,132378,134186
YUCATÁN,2023,2,117753,119449
YUCATÁN,2023,3,132812,135459
YUCATÁN,2023,4,116155,117772
YUCATÁN,2023,5,134062,135731
YUCATÁN,2023,6,100402,101552
YUCATÁN,2023,7,129331,130303
YUCATÁN,2023,8,139223,140450
YUCATÁN,2023,9,139273,140552
YUCATÁN,2023,10,149398,150686
YUCATÁN,2023,11,137249,138526
YUCATÁN,2023,12,123073,124327
YUCATÁN,2024,1,148551,149661
YUCATÁN,2024,2,136742,137999
YUCATÁN,2024,3,124568,128135
YUCATÁN,2024,4,146883,149927
YUCATÁN,2024,5,148664,151820
YUCATÁN,2024,6,140228,143409
YUCATÁN,2024,7,154537,158128
YUCATÁN,2024,8,150806,154756
YUCATÁN,2024,9,151145,155039
YUCATÁN,2024,10,163684,166988
YUCATÁN,2024,11,152392,156959
YUCATÁN,2024,12,145267,151202
ZACATECAS,2018,1,101110,101745
ZACATECAS,2018,2,95617,96838
ZACATECAS,2018,3,101756,115637
ZACATECAS,2018,4,94535,97240
ZACATECAS,2018,5,93521,96418
ZACATECAS,2018,6,68260,70900
ZACATECAS,2018,7,87825,90945
ZACATECAS,2018,8,92271,95407
ZACATECAS,2018,9,87841,91105
ZACATECAS,2018,10,107555,111432
ZACATECAS,2018,11,100589,102327
ZACATECAS,2018,12,82475,83845
ZACATECAS,2019,1,96832,99141
ZACATECAS,2019,2,87173,90285
ZACATECAS,2019,3,46543,48672
ZACATECAS,2019,4,85390,86939
ZACATECAS,2019,5,99327,100829
ZACATECAS,2019,6,95697,97435
ZACATECAS,2019,7,99412,101237
ZACATECAS,2019,8,83588,85283
ZACATECAS,2019,9,95488,96804
ZACATECAS,2019,10,106341,108257
ZACATECAS,2019,11,100404,102315
ZACATECAS,2019,12,93356,94578
ZACATECAS,2020,1,99494,101795
ZACATECAS,2020,2,98669,100471
ZACATECAS,2020,3,97598,99530
ZACATECAS,2020,4,55781,57155
ZACATECAS,2020,5,49107,50721
ZACATECAS,2020,6,59270,61153
ZACATECAS,2020,7,61371,63571
ZACATECAS,2020,8,66467,68286
ZACATECAS,2020,9,71365,72967
ZACATECAS,2020,10,82151,83488
ZACATECAS,2020,11,65866,66841
ZACATECAS,2020,12,71796,72528
ZACATECAS,2021,1,69910,71126
ZACATECAS,2021,2,67293,67989
ZACATECAS,2021,3,68684,69434
ZACATECAS,2021,4,20042,20603
ZACATECAS,2021,5,71163,72108
ZACATECAS,2021,6,74918,75840
ZACATECAS,2021,7,76521,77602
ZACATECAS,2021,8,80283,81559
ZACATECAS,2021,9,83603,85360
ZACATECAS,2021,10,87606,89257
ZACATECAS,2021,11,49130,50240
ZACATECAS,2021,12,75489,77393
ZACATECAS,2022,1,91176,92388
ZACATECAS,2022,2,85302,87333
ZACATECAS,2022,3,98923,101472
ZACATECAS,2022,4,88320,90635
ZACATECAS,2022,5,97297,99580
ZACATECAS,2022,6,62025,63428
ZACATECAS,2022,7,95485,98211
ZACATECAS,2022,8,103524,106458
ZACATECAS,2022,9,98444,101134
ZACATECAS,2022,10,104106,107291
ZACATECAS,2022,11,117073,120011
ZACATECAS,2022,12,102298,104577
ZACATECAS,2023,1,113553,116046
ZACATECAS,2023,2,101241,103274
ZACATECAS,2023,3,114315,118470
ZACATECAS,2023,4,101764,103840
ZACATECAS,2023,5,117335,119094
ZACATECAS,2023,6,87788,89769
ZACATECAS,2023,7,111550,112818
ZACATECAS,2023,8,124012,124886
ZACATECAS,2023,9,117838,118733
ZACATECAS,2023,10,128050,129497
ZACATECAS,2023,11,123248,124592
ZACATECAS,2023,12,107724,109390
ZACATECAS,2024,1,132869,133679
ZACATECAS,2024,2,120013,121720
ZACATECAS,2024,3,118182,120283
ZACATECAS,2024,4,138934,140233
ZACATECAS,2024,5,136802,137912
ZACATECAS,2024,6,123058,124468
ZACATECAS,2024,7,133280,134841
ZACATECAS,2024,8,132412,134776
ZACATECAS,2024,9,130867,132733
ZACATECAS,2024,10,150702,152945
ZACATECAS,2024,11,136961,140500
ZACATECAS,2024,12,122807,125723
